image_name,slice,mean_HistANG,mean_HistLEN,mean_HistSTR,mean_HistWID,median_HistANG,median_HistLEN,median_HistSTR,median_HistWID,n_HistANG,std_HistANG,std_HistLEN,std_HistSTR,std_HistWID,z_depth_HistLEN,Area (microns^2),Lacunarity,Total Length (microns),Endpoints,HGU (microns),Branchpoints,Box-Counting Fractal Dimension,Curvature_40.0,% High Density Matrix,Alignment,TotalImageArea,Unnamed: 14,texture_mean_asmmean.,texture_mean_contrastmean.,texture_mean_correlationmean.,texture_mean_dissimilaritymean.,texture_mean_glcmmeanmean.,texture_mean_glcmvariancemean.,texture_mean_homogeneitymean.,texture_median_asmmean.,texture_median_contrastmean.,texture_median_correlationmean.,texture_median_dissimilaritymean.,texture_median_glcmmeanmean.,texture_median_glcmvariancemean.,texture_median_homogeneitymean.,texture_std_asmmean.,texture_std_contrastmean.,texture_std_correlationmean.,texture_std_dissimilaritymean.,texture_std_glcmmeanmean.,texture_std_glcmvariancemean.,texture_std_homogeneitymean.,concentration_idmnc,type_cshad,roi_corrp,texture3d_mean_autoc,texture3d_mean_contr,texture3d_mean_corrm,texture3d_mean_corrp,texture3d_mean_cprom,texture3d_mean_cshad,texture3d_mean_denth,texture3d_mean_dissi,texture3d_mean_dvarh,texture3d_mean_energ,texture3d_mean_entro,texture3d_mean_homom,texture3d_mean_homop,texture3d_mean_idmnc,texture3d_mean_indnc,texture3d_mean_inf1h,texture3d_mean_inf2h,texture3d_mean_maxpr,texture3d_mean_savgh,texture3d_mean_senth,texture3d_mean_sosvh,texture3d_mean_svarh,texture3d_median_autoc,texture3d_median_corrm,texture3d_median_corrp,texture3d_median_cprom,texture3d_median_cshad,texture3d_median_denth,texture3d_median_dissi,texture3d_median_dvarh,texture3d_median_energ,texture3d_median_entro,texture3d_median_homom,texture3d_median_homop,texture3d_median_idmnc,texture3d_median_indnc,texture3d_median_inf1h,texture3d_median_inf2h,texture3d_median_maxpr,texture3d_median_savgh,texture3d_median_senth,texture3d_median_sosvh,texture3d_median_svarh,texture3d_std_autoc,texture3d_std_contr,texture3d_std_corrm,texture3d_std_corrp,texture3d_std_cprom,texture3d_std_cshad,texture3d_std_denth,texture3d_std_dissi,texture3d_std_dvarh,texture3d_std_energ,texture3d_std_entro,texture3d_std_homom,texture3d_std_homop,texture3d_std_idmnc,texture3d_std_indnc,texture3d_std_inf1h,texture3d_std_inf2h,texture3d_std_maxpr,texture3d_std_savgh,texture3d_std_senth,texture3d_std_sosvh,texture3d_std_svarh,distance3d_senth,neighbor3d_sosvh,bin_num3d_inf2h,short_image_name
appliedMASKiso_shg_2mgml_roi2_8bit.ome,33,71.46695652,52.40004348,0.915542174,3.912821739,65.095,45.401,0.92054,3.7102,23.0,36.05574546,21.18243552,0.053417979,0.905964703,33.0,3039.0,41.1303,2427.0,80.0,30.3375,10.0,1.1808,0.0159,0.0643,0.1767,131072.0,,0.705692708492279,552.0330200195312,0.47771400213241577,8.32063102722168,9.037970542907715,700.4564819335938,0.8347169160842896,0.7248485088348389,471.7786865234375,0.49624717235565186,7.422026634216309,6.707060813903809,462.8154296875,0.8533494472503662,0.18401628732681274,384.4679870605469,0.17787693440914154,5.545424461364746,7.806338787078857,694.8912353515625,0.11319082230329514,2mgml,shg,roi2,12138.116046452487,6146.144905008636,32690.90127488155,32508.423629760742,1028.4900690846287,29892.923080444336,32182.40708117444,17208.15129533679,6146.144991364421,19163.801898787828,29874.65518134715,47238.360769687206,46287.81834364669,64597.293973044,61018.67932525218,64825.745765686035,21886.400827260193,27125.51877595999,27484.00364499449,32685.927029360966,11094.913113503433,9757.5991353734,10496.0,32416.0,32504.0,214.0,29836.0,31673.5,16099.0,4802.0,16018.0,29621.0,46991.0,46421.0,64780.0,61179.0,65535.0,20101.0,25076.0,26215.0,32204.5,9385.0,8793.0,5924.211622584713,4581.1733198228185,2461.4338258041766,280.19553427250327,2426.414344454011,544.7472658232955,8754.174561129115,7627.415117229866,4581.173445277231,12982.736918267965,11792.76750546011,6683.370265834846,7552.086912619302,671.4484556606666,1951.9643326085204,3154.3373516089487,11618.587819375833,13447.947116637111,5951.318339596591,10999.25084497668,5985.667390229996,4719.510620554396,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,34,78.3052,56.49725926,0.915197037,3.88892963,72.897,51.889,0.92728,3.8658,27.0,35.23018482,22.93947737,0.052916866,0.593272544,34.0,3084.0,40.501,2459.0,73.0,33.6849,9.0,1.1826,0.0186,0.0678,0.2004,131072.0,,0.7046580910682678,553.5391235351562,0.5058820247650146,8.279621124267578,9.386098861694336,726.1296997070312,0.833882749080658,0.7349972724914551,452.3423767089844,0.5379073619842529,7.079801559448242,6.829259872436523,494.0038146972656,0.8590540289878845,0.18907389044761658,396.6921691894531,0.17346704006195068,5.664596080780029,8.034456253051758,681.9860229492188,0.1165127381682396,2mgml,shg,roi2,12192.099893816874,6168.363628783457,32722.476333618164,32508.687873840332,989.2756608021346,29890.775588989258,32422.618694238306,17344.709497206703,6168.363628783457,18690.28906313812,30433.490536146084,47104.45389201993,46149.867516131664,64594.99844809279,60989.67189414359,64793.415687561035,21363.33757267442,26700.341092869396,27590.638977374827,33150.742099558076,11130.2944539737,9765.748019276321,10735.0,32416.0,32504.0,239.0,29836.0,32076.0,16374.0,4909.0,15417.0,30424.0,46789.0,46149.0,64763.0,61105.0,65535.0,19564.5,24401.0,26497.0,32889.0,9498.0,8886.0,5700.584668286779,4443.443439124585,2514.3839147742433,252.27155271019694,2303.4512337245974,537.1669687528652,8483.849293172163,7426.553460668557,4443.443439124585,12899.11453606752,11470.962279005556,6603.339342694666,7445.91502633226,653.4210587694063,1918.212636529469,3197.800350701836,10935.926676764831,13367.464714126258,5755.37946472697,10655.902543005433,5793.818689353717,4572.339081185353,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,35,70.98731935,58.5326129,0.926811613,3.673403226,68.537,49.333,0.93501,3.4777,31.0,38.40605164,29.3909567,0.034544984,0.772583099,35.0,2990.0,41.8371,2378.0,72.0,33.0278,5.0,1.1806,0.0142,0.07,0.183,131072.0,,0.7102821469306946,537.4393920898438,0.5234957337379456,8.065505981445312,9.309037208557129,720.6493530273438,0.837259829044342,0.7485263347625732,432.37554931640625,0.5691848397254944,6.659651279449463,6.906023025512695,530.88232421875,0.8673602342605591,0.18872356414794922,382.62713623046875,0.17757271230220795,5.562238693237305,7.716877460479736,618.4717407226562,0.11610208451747894,2mgml,shg,roi2,12474.07120619462,6436.534543087314,32791.536056518555,32510.987335205078,1241.2711367889983,29909.990692138672,32838.493612173486,17655.49084547156,6436.534543087314,18326.796439690268,30912.02880624949,46919.531651632475,45918.550730422285,64557.783826933824,60916.863175540835,64732.60366821289,22049.456590509668,26315.43577871797,27888.62552885767,33717.59899096753,11395.500039913786,9966.387642691785,10920.0,32416.0,32504.0,268.0,29836.0,32460.0,16699.0,5111.0,14819.0,31084.0,46536.0,45839.0,64733.0,61022.0,65535.0,19997.5,23751.0,26715.0,33677.0,9731.0,9047.0,5800.025047075043,4851.038617128286,2707.0214700620327,269.3726965003625,3208.7423201756746,764.4254734228565,8755.807053163604,7691.7250600446,4851.038816744437,12911.198548120306,11671.774766169383,6642.823816337855,7511.774270659578,700.9036841844533,1958.7543735485306,3403.560572439076,11332.70703604446,13411.018033201026,5824.623925095239,10942.282880831553,5914.490516552373,4623.5910596492995,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,36,82.9115,59.78776923,0.926188077,3.831296154,78.646,54.384,0.93493,3.79635,26.0,38.8480329,32.60528988,0.034838351,0.696499938,36.0,3035.0,41.1871,2348.0,61.0,38.4918,9.0,1.1794,0.0163,0.0669,0.1761,131072.0,,0.733796238899231,527.3351440429688,0.5458579063415527,7.563337802886963,8.817995071411133,745.26806640625,0.852229118347168,0.7707445621490479,425.19927978515625,0.5970293283462524,6.141922950744629,6.764734745025635,569.812255859375,0.8798794746398926,0.17857626080513,396.0917053222656,0.1750170886516571,5.4202094078063965,7.153748989105225,628.8143310546875,0.1070990115404129,2mgml,shg,roi2,13284.50634769842,7173.277899343545,32820.46969604492,32510.6396484375,1559.5283150984683,29909.472862243652,33989.88603938731,18692.03842450766,7173.277986870897,17036.395457293376,32263.47737417943,46136.224717160374,44989.89601865446,64449.30952586579,60653.44623888073,64722.925064086914,23353.805254455263,25008.152431125312,28704.323689437777,35085.472560175054,12203.249676137835,10558.921236721651,11446.0,32416.0,32504.0,329.0,29836.0,33419.0,17428.0,5492.0,13859.0,32168.0,45918.0,45160.0,64672.0,60833.0,65535.0,21314.0,22719.0,27344.0,34681.0,10168.0,9408.0,6496.192880934689,5684.093938945278,2715.8985756427555,281.1115632584001,3613.2238190409553,736.3641956696271,9192.008477473524,8353.71475695314,5684.093904378737,12120.93933316142,11879.673090737482,6662.058724395931,7647.191060167188,806.3948269075306,2056.449071229787,3502.1935068061907,11862.949834225448,12958.311103802096,6282.9016281812455,11200.928881751774,6710.7214949727195,5216.28065913447,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,37,84.83365217,61.35986957,0.927147826,3.846365217,80.628,52.381,0.9433,3.7909,23.0,39.04816357,28.13095651,0.039372488,0.759866714,37.0,2849.0,44.0067,2215.0,63.0,35.1587,12.0,1.1619,0.0104,0.0642,0.1702,131072.0,,0.7577345371246338,484.8373107910156,0.5551586151123047,6.843069076538086,8.26403522491455,735.517578125,0.8672236800193787,0.7819145917892456,399.439208984375,0.6187748908996582,5.786458492279053,6.518341064453125,543.511474609375,0.8862861394882202,0.16685928404331207,372.3292541503906,0.18597856163978577,4.982482433319092,7.268012046813965,705.7625732421875,0.09854564070701599,2mgml,shg,roi2,14266.508356290175,8094.402840961842,32806.51271057129,32510.041679382324,1989.3457431993315,29922.223342895508,35234.83093491784,19866.299136570422,8094.4026552780615,16369.392470156106,33240.41621019404,45429.594490358126,44099.52571166208,64318.83792470156,60381.92479338843,64734.50428009033,24418.550546176764,24311.1246097337,29625.238016528925,36124.84773929997,13182.139761248853,11379.673737373738,12089.0,32416.0,32504.0,381.0,29836.0,34610.0,18362.0,6026.0,13211.5,32967.0,45175.0,44236.0,64591.0,60606.0,65535.0,22725.0,21845.0,28098.5,35639.0,10748.0,9870.0,7532.58816668381,6509.832988639204,2651.3063573230565,267.59076081173146,4175.898096405571,887.8594504633088,9831.888379132692,9141.468243374153,6509.832880218278,11937.28638350819,12320.29387056238,6902.894159107014,8008.140432286587,915.9836821989953,2204.3362722251254,3522.3840420326164,12039.78802574378,12924.753801670022,6994.44964615678,11647.91549157553,7753.4443056997,6196.202548705969,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,38,89.63241667,59.028625,0.927857083,3.671275,89.835,48.458,0.934965,3.5781,24.0,40.12854756,25.4280791,0.053809457,0.693728728,38.0,2412.0,52.342,1918.0,55.0,34.8727,6.0,1.1217,0.0203,0.0562,0.1479,131072.0,,0.8050691485404968,444.3144226074219,0.5699271559715271,5.721582889556885,7.216176986694336,714.5133666992188,0.8952573537826538,0.8387558460235596,352.9150390625,0.6226768493652344,4.783774375915527,5.174091815948486,458.6514892578125,0.9170821309089661,0.14863072335720062,373.1729431152344,0.18064935505390167,4.527185440063477,7.090732097625732,787.4298095703125,0.08476747572422028,2mgml,shg,roi2,15542.026050983899,9085.335510020266,32728.028366088867,32508.212242126465,2289.608308939428,29900.301223754883,36777.455753208735,21340.605156496284,9085.335172258501,14642.552325581395,35133.72720108084,44327.062388193204,42795.99340339893,64173.36829159213,60017.07412790698,64849.683517456055,25433.664858199754,22524.510062611807,30879.033653846152,37729.72033325827,14587.272249552772,12410.390429338104,12981.5,32416.0,32504.0,495.0,29836.0,36021.5,19740.5,6727.5,11835.0,34846.0,44095.0,42883.0,64479.0,60249.5,65535.0,23991.0,20192.0,29113.0,37250.5,11759.5,10432.5,8450.599274637656,7120.325605777294,2414.1666972237153,174.38049860414057,4444.067175654792,811.1098160486772,9886.069060247584,9530.878891445456,7120.325491337361,10826.94389223305,12042.370425753645,6766.301762422335,7954.59312088069,992.7834714148064,2247.7808625146235,3241.186723661144,11753.876212409952,12190.345186884197,7481.856258972592,11404.115228066874,8761.18041801972,7141.203484006037,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,39,93.06174074,54.29396296,0.93609,4.014911111,91.364,48.315,0.93857,3.9534,27.0,40.54807939,19.1732814,0.024422074,0.72806788,39.0,2695.0,46.6356,2195.0,60.0,36.5833,7.0,1.1472,0.0165,0.06,0.1282,131072.0,,0.7939956784248352,418.4617004394531,0.5445958971977234,5.811466217041016,7.028542995452881,641.0750732421875,0.8885250687599182,0.8264912366867065,356.16326904296875,0.5910279154777527,4.859251022338867,5.052830219268799,437.1440734863281,0.9106370210647583,0.15542761981487274,341.7745056152344,0.18860869109630585,4.556831359863281,6.769390106201172,670.4078979492188,0.0897594541311264,2mgml,shg,roi2,14511.445129837826,8310.311770623743,32769.613456726074,32508.416259765625,2111.2662977867203,29911.256805419922,35506.98963782696,20183.571730382293,8310.31167002012,16074.605511889364,33637.74517102616,45208.53268331509,43842.264650283556,64288.86190428813,60308.84190627798,64794.21523284912,25153.773373545886,23931.53745895931,29832.1606805293,36414.15100603622,13454.709481643618,11587.467316684906,12068.0,32416.0,32504.0,399.0,29836.0,34646.5,18608.0,6084.0,12825.0,33502.5,45012.0,44028.0,64582.0,60549.0,65535.0,23743.5,21417.0,28051.0,35933.0,10768.0,9857.0,7967.571647413653,6742.254357334516,2574.4350853513943,243.6862680990336,4427.629946423455,878.4221042753261,9927.746922709171,9305.902861084747,6742.2537510319535,11937.039713311999,12401.327945426325,6949.1762299426455,8077.085157637008,944.5982353985703,2235.489986386611,3394.553777094891,12052.57175437481,12970.676862211882,7237.233313207343,11735.88918632912,8215.303604339897,6655.2284505779,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,40,87.17128846,55.20196154,0.920930385,3.718611538,88.658,50.1275,0.925445,3.67815,26.0,39.97471729,18.88050149,0.025932881,0.750981803,40.0,2855.0,43.91,2341.0,63.0,37.1587,8.0,1.16,0.0179,0.0588,0.08596,131072.0,,0.7754256725311279,426.3842468261719,0.5099949836730957,6.258392333984375,7.0627360343933105,602.3944702148438,0.8773064017295837,0.8095226883888245,346.04974365234375,0.5544297695159912,5.143767356872559,5.200410842895508,423.52252197265625,0.9013055562973022,0.16142180562019348,334.3664855957031,0.20356757938861847,4.719930648803711,6.59208869934082,614.0711669921875,0.09430333226919174,2mgml,shg,roi2,13216.034191281224,7248.643362060618,32786.205307006836,32509.7220993042,1787.501016752203,29916.413368225098,33883.87450372809,18688.57151157161,7248.643458894161,17720.74005128692,32006.349278590103,46332.5751733308,45191.002944249216,64446.5928388261,60690.88944819071,64783.39587402344,23954.261040235524,25579.56634058315,28519.75762180644,34880.92572867241,12107.204957735777,10537.3360243138,11001.0,32416.0,32504.0,283.0,29836.0,32784.0,16997.0,5248.0,14553.0,31247.0,46239.0,45533.0,64715.0,60948.0,65535.0,22017.0,23185.0,26808.0,33823.0,9772.0,9182.0,6959.774729901569,5884.822770297653,2682.355709557731,244.04286233971197,4052.409081279354,806.904935776624,9530.89660517384,8688.597283709909,5884.822732120171,12886.822575221662,12446.114395651435,6999.162925166819,8023.598144997807,839.5048339224312,2157.2430937066456,3459.9447688296277,12287.125644889873,13579.463266153762,6679.62316129628,11752.923936387939,7096.761551933229,5589.411605801956,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,41,86.28761364,53.27654545,0.928655909,3.601195455,93.4425,51.883,0.93457,3.55695,22.0,37.30708831,18.96739231,0.032851213,0.57281931,41.0,3005.0,41.6183,2446.0,74.0,33.0541,9.0,1.1665,0.0213,0.0599,0.07769,131072.0,,0.7569801211357117,433.8020935058594,0.5060322880744934,6.61285924911499,7.317941188812256,583.074462890625,0.8661760687828064,0.7857249975204468,360.937744140625,0.5388558506965637,5.547706604003906,5.465030193328857,414.54766845703125,0.8879560232162476,0.17088188230991364,330.9468994140625,0.194798544049263,4.87596321105957,6.474496364593506,561.4117431640625,0.10122600942850113,2mgml,shg,roi2,12211.831530557058,6303.719366132302,32757.98232269287,32509.04682159424,1241.0181499907867,29900.953483581543,32322.143357287638,17307.592500460658,6303.7195503961675,19125.618622678925,30218.30679933665,47295.100955471426,46346.97385974401,64581.48251307013,61018.53984135569,64826.28837585449,22312.100400874635,27052.70398413557,27521.23508202632,33156.05850377741,11135.227870921219,9780.315395709393,10480.0,32416.0,32504.0,221.0,29836.0,31476.0,15906.0,4706.0,16106.0,29539.0,47182.0,46627.0,64797.0,61233.0,65535.0,20402.0,24834.0,26187.0,32334.0,9385.0,8763.5,6096.372257884198,5015.6377373754,2557.888081450332,266.6105350432652,2889.727553150585,640.0112982431532,9017.636642107416,7974.425173171568,5015.638099529285,13177.36353375988,12015.910757655702,6845.6183920479225,7750.2027803476185,726.498986735273,2027.322541439357,3248.429855641504,11900.443475055994,13669.687841450546,6080.778695957231,11282.968854373918,6230.675201960233,4833.123481131834,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,42,87.35911724,51.2182069,0.93396069,3.428024138,93.366,48.119,0.93297,3.2923,29.0,39.8337517,22.16356481,0.024364954,0.648424501,42.0,2829.0,44.3319,2251.0,61.0,36.9016,11.0,1.1606,0.0234,0.058,0.09828,131072.0,,0.7565942406654358,427.87347412109375,0.4933094084262848,6.594775676727295,7.094559669494629,543.9205322265625,0.8656532764434814,0.7898986339569092,356.16748046875,0.5343614816665649,5.4864301681518555,5.474788665771484,398.59466552734375,0.8903929591178894,0.17156927287578583,323.73919677734375,0.18853676319122314,4.884212017059326,6.109008312225342,485.8993835449219,0.10244277864694595,2mgml,shg,roi2,11743.994804958074,5898.189632668283,32712.917930603027,32508.267463684082,1032.5386910311393,29887.96011352539,31524.418142830506,16649.329759462988,5898.189632668283,19955.062158220924,29320.194573932502,47802.22375136711,46933.01193948232,64639.39327378782,61177.08594604448,64877.17144012451,21163.66993998909,27899.773605541377,27048.166059059426,32229.648051463733,10706.189664600803,9435.002916514764,10359.0,32416.0,32504.0,190.0,29836.0,30657.5,15335.0,4405.0,16770.0,28623.0,47625.0,47178.5,64845.0,61374.0,65535.0,19161.0,25708.0,26029.5,31593.0,9385.0,8689.0,5571.736462233722,4677.730593298029,2440.470175572284,283.37050676625176,2489.8599543629775,550.33054449318,8918.131023014503,7746.273799647242,4677.730593298029,13530.820406282857,11997.102557151922,6842.0429120893605,7699.602611386024,683.0216576093044,1988.169785933523,3073.3515690617814,11733.625233606997,13888.94354043197,5748.398626582118,11243.901298012182,5699.368419754649,4352.179049995707,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,43,83.51111852,48.83751852,0.924145185,3.572848148,91.273,40.887,0.9344,3.4805,27.0,45.0978955,18.61971964,0.044972377,0.581835442,43.0,2748.0,45.6976,2183.0,71.0,30.7465,10.0,1.1486,0.0169,0.0543,0.1086,131072.0,,0.7658807039260864,400.2406311035156,0.4791981279850006,6.283564567565918,6.522968769073486,486.95343017578125,0.8714015483856201,0.7934468984603882,331.79461669921875,0.5086081624031067,5.299631118774414,5.066969871520996,378.16510009765625,0.8923553228378296,0.16403670608997345,300.90399169921875,0.19580794870853424,4.634283065795898,5.52713680267334,418.5968933105469,0.09782606363296509,2mgml,shg,roi2,11556.725235622234,5831.312074913751,32686.744758605957,32508.0855178833,977.7512074913751,29883.212272644043,31428.662395268606,16620.693740758994,5831.311976343026,20001.985670321217,29196.618334154755,47806.03212156184,46949.772648586266,64649.46864781689,61187.61059819196,64928.01961517334,20471.194072657745,27823.821888824776,26854.249663396808,32095.137801872843,10550.342662050394,9273.828043854588,10212.5,32416.0,32504.0,185.0,29836.0,30578.0,15308.0,4373.0,16916.5,28408.0,47652.5,47221.5,64849.0,61377.0,65535.0,18376.0,25672.5,25849.5,31297.0,9345.0,8504.5,5295.414994214699,4555.8475194631355,2331.6986858502773,244.4550784360064,2365.8477773670306,495.30780270392427,8741.6109893812,7635.681681487301,4555.847288969801,13505.84160926021,11953.962877172618,6811.4699725878545,7663.774494882991,668.9921557468202,1973.1413880240063,2932.6398173746124,11332.869012829602,13859.881912977293,5607.839873217682,11114.214503787942,5435.4704195562545,4071.412689897004,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,44,92.91571,41.84316667,0.928198,3.66849,98.5215,38.667,0.935135,3.4927,30.0,44.92148181,9.626531044,0.029252724,0.798097735,44.0,2984.0,41.9253,2391.0,72.0,33.2083,10.0,1.1897,0.0177,0.0529,0.1314,131072.0,,0.7653836607933044,395.962158203125,0.47860416769981384,6.276509761810303,6.35744571685791,461.5089111328125,0.8711298108100891,0.7928403615951538,343.1531677246094,0.5077328681945801,5.405224800109863,5.084970474243164,363.27886962890625,0.8919968605041504,0.16210715472698212,285.8182373046875,0.17540179193019867,4.524347305297852,5.4077348709106445,387.0943298339844,0.09829452633857727,2mgml,shg,roi2,11416.96623528267,5704.66373274655,32651.12940979004,32510.0359954834,867.0487097419484,29876.10221862793,31151.04380876175,16433.06031206241,5704.664032806561,20361.114041062567,28825.978895779157,47982.259803444584,47153.20784275567,64669.81628880023,61242.90318186241,64942.824226379395,19677.756688146845,28233.22448185268,26725.621192955143,31695.243348669734,10399.005643670333,9207.23421231877,10258.0,32416.0,32504.0,177.0,29836.0,30595.5,15353.0,4384.0,16963.0,28467.5,47624.0,47167.0,64848.0,61373.0,65535.0,18186.0,25974.0,25909.0,31207.5,9374.0,8579.0,5142.575024024019,4459.095212750029,2205.640925636986,266.60202876237435,2204.622467311016,443.00806971168413,8679.21423654434,7512.185855536909,4459.095226264629,13691.12687247745,11606.944251206896,6823.1932287280115,7644.0001273721555,655.1842676340358,1957.6307534976045,2854.0947370829454,10695.13579110086,13894.761481967327,5465.933006543656,10830.07964890072,5288.281875144062,3998.1550522534244,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi2_8bit.ome,45,98.27388929,50.8665,0.934728571,3.488360714,101.858,42.1235,0.944715,3.38595,28.0,44.86451475,19.9700762,0.026834628,0.588944635,45.0,2752.0,45.6283,2231.0,63.0,35.4127,11.0,1.1595,0.0129,0.0491,0.08362,131072.0,,0.7911193370819092,352.8261413574219,0.5157489776611328,5.475454330444336,5.9066948890686035,443.2201232910156,0.8870382308959961,0.8121873736381531,310.3063049316406,0.5739577412605286,4.827847003936768,4.874355316162109,361.22235107421875,0.9027742743492126,0.1439226269721985,254.33837890625,0.16545946896076202,3.9227569103240967,5.088405609130859,370.1259460449219,0.085471972823143,2mgml,shg,roi2,11527.826395039858,5595.599108876956,32558.848114013672,32507.362762451172,743.8791271564036,29858.935569763184,30770.35416428653,16121.470124528732,5595.598994630413,21330.900132860937,27747.6500628356,48384.087798937115,47568.15843666962,64689.64481842338,61340.43733392383,65013.38082885742,19197.94313679795,29419.480403011516,26873.94873782108,30771.89683537073,10553.046279893711,9460.546169176263,10460.0,32416.0,32504.0,155.0,29836.0,29928.0,14846.0,4162.0,18018.0,27200.0,48070.5,47737.0,64889.0,61511.0,65535.0,18289.0,27118.0,26156.0,30374.0,9385.0,8831.5,5280.944928398605,4616.15386248678,1909.6923993224702,256.77198920756916,2153.9664633956513,407.562489431742,8733.549015415876,7567.952792921402,4616.153680977913,13837.248317446014,10944.501380556281,6876.230315483148,7696.625441583403,672.2313163727952,1973.004660579886,2685.6761094679564,10159.027855303837,13873.806867717167,5524.51758438869,10422.414425822572,5457.137373513966,4263.063916690517,D1,N1,t,appliedMASKiso_2mgml_roi2_8bit.ome
appliedMASKiso_shg_2mgml_roi3_8bit.ome,1,95.13188409,48.90554545,0.904681591,3.378834091,89.8155,44.9355,0.91608,3.36995,44.0,53.77374473,15.16738073,0.069441748,0.640760836,1.0,4191.0,29.2749,3408.0,91.0,37.4505,16.0,1.2641,0.0206,0.0622,0.01622,131072.0,,0.3918379843235016,639.3486938476562,0.35062655806541443,13.948217391967773,13.310550689697266,549.5869140625,0.6131594181060791,0.37152814865112305,635.1735229492188,0.3577357530593872,13.971363067626953,12.521090507507324,508.26531982421875,0.616487443447113,0.18842220306396484,247.6935272216797,0.14969384670257568,5.075355052947998,7.20185661315918,308.874755859375,0.1529380828142166,2mgml,shg,roi3,6195.1051620170965,2971.3021590658736,29514.680297851562,32999.05788421631,162.01075861056032,25367.329849243164,22213.64970257766,10797.528420356906,2971.3021590658736,35069.26254058711,18036.958654622897,54793.743853952685,54622.85213040885,65147.338612417996,63075.095553641244,64623.46597290039,12863.51865212036,42062.04989728978,19868.08173745941,20817.87030917236,5903.7484924789605,5106.066330925717,5322.0,29422.0,32986.0,45.0,25341.0,23771.0,10810.0,2687.5,31164.0,18347.5,54562.0,54508.5,65187.0,63075.5,65535.0,11697.0,41870.0,18685.0,21535.0,4755.0,4657.0,2386.9344730824105,2452.260237015982,2692.2141328207617,461.78460107551194,728.97045889043,219.23316456476712,8164.14602396271,6435.89318474339,2452.260237015982,17651.173995816127,9681.78750196561,7117.683206002989,7375.479513507802,345.88357836707604,1702.1662930726022,3178.5802756222506,8819.035539754159,15954.350408550381,3300.527843015492,9748.128148156893,2668.063551895028,1576.3353635646217,D1,N1,t,appliedMASKiso_2mgml_roi3_8bit.ome
appliedMASKiso_shg_2mgml_roi3_8bit.ome,2,85.74675,53.28865789,0.904825263,3.522323684,83.2705,41.15,0.919415,3.34705,38.0,52.94801156,32.72240435,0.052024017,0.736255543,2.0,4151.0,29.5762,3456.0,100.0,34.56,18.0,1.2606,0.0307,0.0632,0.04529,131072.0,,0.37807244062423706,652.8936767578125,0.34355247020721436,14.310730934143066,13.573869705200195,547.704345703125,0.6019366383552551,0.3584055006504059,654.7022094726562,0.3471602201461792,14.389387130737305,12.58664321899414,507.9147033691406,0.6053993105888367,0.18437445163726807,240.16574096679688,0.1446998417377472,4.994375705718994,7.182262420654297,281.713623046875,0.15194423496723175,2mgml,shg,roi3,6191.599519307803,3027.3847053562213,29545.99291229248,32999.85056304932,168.82101207471877,25376.0795211792,22605.86490763356,11052.8734734597,3027.3847053562213,33278.79967953853,18734.122501634043,54170.50623297549,53991.60189072264,65126.79907066176,62934.1864765262,64559.56694793701,12544.246869129618,40691.77183143727,19883.291876301875,21432.307165709175,5904.538022752764,4998.539272552475,5392.0,29422.0,32986.0,48.0,25341.0,23852.0,10972.0,2726.0,29726.0,18774.0,53956.0,53894.0,65166.0,62937.0,65535.0,11096.0,40366.0,18807.0,21913.0,4854.0,4571.0,2246.3800158448294,2284.6017854766064,2866.6809865451555,410.7502633090201,658.9815843134008,225.20775832488422,7889.438764744469,6317.942938677781,2284.6017854766064,16970.342941198738,9745.87130378339,6951.275377406484,7201.159568977191,327.11348262258616,1657.908594602302,3206.569970321505,8687.087585645573,15654.973677013653,3146.8492495679216,9705.924361281372,2507.259177261573,1430.3694357993038,D1,N1,t,appliedMASKiso_2mgml_roi3_8bit.ome
